"api_number","reported_on","barrels_oil","mcf_gas","barrels_water","days_producing"
"3310501498","20140901","1380","1518","4074",""
"3310501874","20140801","1426","691.92","1396.86",""
"3310502297","20140901","1380","4652.1","2415",""
"3310501870","20140901","1380.9","1965","1614.9",""
"3310502384","20140901","1380.9","1971","1953.9",""
"3310502000","20140901","1383","2006.1","1296.9",""
"3310503036","20140901","1386.9","1115.1","4866",""
"3310500098","19650601","1389.9","0","428.1",""
"3310501799","20140901","1394.1","1722","1749.9",""
"3310502113","20140901","1398","1284","1583.1",""
"3310502358","20140901","1398","2004.9","1055.1",""
"3310502153","20140901","1401.9","1541.1","2157",""
"3310502380","20140901","1401.9","1122","1887.9",""
"3310501766","20140901","1406.1","1325.1","1226.1",""
"3310502154","20140901","1407","1650.9","2060.1",""
"3310502546","20140901","1409.1","2364","3039.9",""
"3310501635","20140901","1410","3764.1","459.9",""
"3310501812","20140901","1412.1","1818","471.9",""
"3310502010","20140901","1413","2634.9","1947",""
"3310502307","20140901","1415.1","1236.9","1056.9",""
"3310500547","19751001","1464.13","0","233.12",""
"3310502208","20140901","1416.9","3570.9","1634.1",""
"3310501662","20140901","1419.9","2264.1","404.1",""
"3310501920","20140901","1421.1","1818.9","2367.9",""
"3310502689","20140901","1422.9","1776.9","1862.1",""
"3310502051","20140901","1424.1","3327.9","2754.9",""
"3310502064","20140901","1424.1","3123.9","924",""
"3310501950","20140901","1425.9","6039","1607.1",""
"3310502304","20140901","1425.9","1173","2553.9",""
"3310502459","20140901","1431.9","4011.9","1865.1",""
"3310501851","20140901","1433.1","903","2694",""
"3310502332","20140901","1433.1","1575.9","2136.9",""
"3310503102","20140801","1480.87","1302","1984",""
"3310501800","20140901","1436.1","1749.9","1931.1",""
"3310501924","20140901","1437","1710","1100.1",""
"3310502523","20140901","1437","2099.1","942.9",""
"3310501652","20140901","1440","3495.9","156",""
"3310502361","20140901","1440","4901.1","1803.9",""
"3310502255","20140901","1446","846.9","1650",""
"3310502408","20140901","1454.1","1781.1","1697.1",""
"3310502489","20140901","1457.1","1257","2157.9",""
"3310502813","20140901","1467","1293","1713.9",""
"3310501785","20140901","1470","3102.9","4257.9",""
"3310501763","20140901","1473.9","3498.9","2366.1",""
"3310501905","20140901","1473.9","1415.1","1421.1",""
"3310501577","20140901","1475.1","9473.1","1644",""
"3310501575","20140901","1479.9","2633.1","447.9",""
"3310502460","20140901","1482","6735.9","1766.1",""
"3310501790","20140901","1482.9","1410","1431.9",""
"3310501945","20140901","1484.1","1589.1","1836",""
"3310502406","20140901","1484.1","1520.1","2663.1",""
"3310501971","20140901","1487.1","1563.9","1451.1",""
"3310502105","20140901","1487.1","1815","954",""
"3310502485","20140901","1487.1","3920.1","1817.1",""
"3310502527","20140901","1487.1","3002.1","8919.9",""
"3310501614","20140901","1488","2348.1","411.9",""
"3310501906","20140901","1488.9","1338.9","1533",""
"3310502655","20140901","1488.9","3177.9","2372.1",""
"3310500569","19751101","1490.1","0","126.9",""
"3310501829","20140901","1493.1","1592.1","3330",""
"3310502492","20140901","1497","4752.9","1244.1",""
"3310501858","20140901","1497.9","1023.9","2978.1",""
"3310502226","20140901","1499.1","4833.9","1857",""
"3310501714","20140901","1500.9","2283","1428",""
"3310501850","20140901","1503","1356.9","1364.1",""
"3310501991","20140901","1503","1517.1","2693.1",""
"3310502816","20140901","1503","5361.9","2592.9",""
"3310502487","20140901","1506.9","2241","2027.1",""
"3310501852","20140901","1508.1","1424.1","1719",""
"3310501867","20140901","1509","2070","455.1",""
"3310501653","20140901","1511.1","3479.1","117",""
"3310502353","20140901","1511.1","1463.1","2166",""
"3310502258","20140901","1514.1","1209.9","1044",""
"3310502251","20140901","1518.9","1575.9","1884.9",""
"3310502166","20140901","1520.1","1056","2507.1",""
"3310502532","20140901","1521.9","1839.9","1950",""
"3310500544","20010401","1527","1512","326.1",""
"3310502020","20140901","1529.1","1983.9","1553.1",""
"3310502187","20140901","1533","1067.1","2013.9",""
"3310500643","19910501","1588.13","1253.02","919.15",""
"3310502509","20140901","1536.9","2192.1","2301.9",""
"3310501944","20140901","1539.9","1953","4085.1",""
"3310501603","20140901","1541.1","2981.1","60.9",""
"3310502129","20140901","1544.1","3186","1671.9",""
"3310502678","20140901","1548","1473","3129",""
"3310501832","20140901","1548.9","8154","1886.1",""
"3310502101","20140901","1548.9","5264.1","2505.9",""
"3310501934","20140901","1551","1104","1695.9",""
"3310502351","20140901","1551.9","1296","2520",""
"3310501845","20140901","1560.9","2820.9","3248.1",""
"3310503051","20140901","1562.1","3059.1","3468",""
"3310502124","20140901","1566","1976.1","1190.1",""
"3310502275","20140901","1566.9","2372.1","827.1",""
"3310502906","20140901","1566.9","2589.9","2612.1",""
"3310501953","20140901","1569.9","2483.1","1593",""
"3310502475","20140901","1569.9","4800.9","2207.1",""
"3310501987","20140901","1571.1","1062","2853",""
"3310500776","19790101","1624.09","0","0",""
"3310502328","20140901","1572","215.1","1830.9",""
"3310502417","20140901","1572.9","1778.1","1752",""
"3310502555","20140901","1572.9","1742.1","1781.1",""
"3310501976","20140901","1584.9","2637","1821",""
"3310502866","20140901","1590.9","1389.9","2592",""
"3310502818","20140901","1593.9","5742","3035.1",""
"3310502147","20140901","1595.1","2016.9","1692",""
"3310502688","20140901","1595.1","2457","318",""
"3310502467","20140901","1599","1488.9","4547.1",""
"3310502494","20140901","1599.9","2307.9","1079.1",""
"3310501528","20140901","1601.1","2423.1","351.9",""
"3310502177","20140901","1604.1","1974","1505.1",""
"3310500165","19710301","1659.12","0","3369.08",""
"3310502001","20140901","1608","3996.9","1769.1",""
"3310501670","20140901","1610.1","510.9","312",""
"3310500007","20140901","1613.1","104.1","8736",""
"3310502811","20140901","1613.1","3075.9","1572",""
"3310501928","20140901","1614.9","2226","2922.9",""
"3310502221","20140901","1616.1","1482.9","923.1",""
"3310501818","20140901","1619.1","3843.9","1715.1",""
"3310501833","20140801","1674","1839.85","2147.06",""
"3310501866","20140901","1626.9","3462.9","1109.1",""
"3310501872","20140901","1631.1","3941.1","594.9",""
"3310501909","20140901","1635","5024.1","1616.1",""
"3310501908","20140901","1637.1","4206","1434",""
"3310503173","20140901","1643.1","1830.9","1095.9",""
"3310501939","20140901","1644","1097.1","2885.1",""
"3310502421","20140901","1644","2901","2073.9",""
"3310502580","20140901","1644.9","1943.1","2672.1",""
"3310501808","20140901","1650.9","3309.9","2598",""
"3310502061","20140901","1650.9","3228","1481.1",""
"3310501768","20140901","1652.1","2052.9","1302",""
"3310501143","19880601","1653.9","0","995.1",""
"3310502542","20140901","1653.9","1751.1","2282.1",""
"3310501672","20140901","1656","2178","96.9",""
"3310501863","20140901","1659","1025.1","2295",""
"3310501879","20140901","1664.1","2822.1","1452",""
"3310502402","20140901","1664.1","1755.9","2631",""
"3310501963","20140901","1665.9","1251","2190.9",""
"3310500719","20140901","1667.1","1185.9","11406.9",""
"3310501834","20140901","1668","2759.1","1047.9",""
"3310501485","20140901","1671","32523.9","21075.9",""
"3310501809","20140901","1671","2427","4412.1",""
"3310502382","20140901","1674","1011.9","2106",""
"3310502500","20140901","1674","1869","1565.1",""
"3310502011","20140901","1677.9","2391","2256.9",""
"3310502622","20140901","1677.9","6218.1","2837.1",""
"3310502428","20140901","1683.9","2631","2022.9",""
"3310501925","20140901","1685.1","3815.1","2099.1",""
"3310502965","20140801","1743.13","0","9790.11",""
"3310502125","20140901","1689.9","2807.1","3155.1",""
"3310503098","20140901","1691.1","3150","3665.1",""
"3310503332","20140901","1691.1","80.1","2115.9",""
"3310502002","20140901","1692","2133.9","1326",""
"3310502232","20140901","1692","1271.1","2375.1",""
"3310501943","20140901","1692.9","3884.1","1397.1",""
"3310502602","20140901","1692.9","2322","1947",""
"3310502514","20140901","1694.1","1869.9","2583",""
"3310502815","20140901","1694.1","10164","3300",""
"3310501868","20140901","1697.1","3369.9","1164",""
"3310502345","20140901","1697.1","2049.9","2579.1",""
"3310502941","20140901","1698","4698.9","2997.9",""
"3310502573","20140901","1698.9","1008.9","3138.9",""
"3310501877","20140901","1700.1","2211","648",""
"3310502393","20140901","1700.1","1215","1938",""
"3310502609","20140901","1700.1","3795","5693.1",""
"3310502817","20140901","1701.9","3960.9","2231.1",""
"3310500580","19701201","1758.94","0","615.97",""
"3310501883","20140901","1709.1","6413.1","879",""
"3310502377","20140901","1715.1","2247","1370.1",""
"3310502327","20140901","1715.1","2037.9","2585.1",""
"3310502534","20140901","1716.9","3498","2256.9",""
"3310502430","20140901","1718.1","1604.1","2742.9",""
"3310501797","20140901","1721.1","2847","1614",""
"3310502603","20140901","1721.1","2049.9","2406.9",""
"3310501815","20140901","1722.9","2427","729",""
"3310502302","20140901","1725.9","2789.1","2642.1",""
"3310502068","20140901","1727.1","2495.1","2064.9",""
"3310502078","20140901","1728","2133.9","2265",""
"3310502298","20140901","1728","2964","1946.1",""
"3310502038","20140901","1730.1","2850","2034.9",""
"3310502448","20140901","1730.1","1482","3308.1",""
"3310502437","20140901","1730.1","1695","69",""
"3310500039","19630201","1615.88","0","2115.12",""
"3310502055","20140901","1731.9","3129","1298.1",""
"3310502563","20140901","1733.1","2361","3128.1",""
"3310502134","20140901","1736.1","3620.1","1187.1",""
"3310501823","20140901","1739.1","1103.1","1829.1",""
"3310502702","20140901","1743","1659","3119.1",""
"3310502921","20140901","1745.1","1428","4518",""
"3310501703","20140901","1746.9","2931","1805.1",""
"3310501957","20140901","1746.9","4554.9","1314.9",""
"3310502593","20140901","1749","2469","1416",""
"3310501612","20140901","1749.9","2070.9","1352.1",""
"3310501890","20140901","1749.9","1482","2691",""
"3310501926","20140901","1752","4370.1","1388.1",""
"3310502761","20140901","1752","1205.1","3450",""
"3310501724","20140901","1760.1","2793","1869.9",""
"3310502795","20140901","1763.1","3306.9","1920.9",""
"3310501694","20140901","1769.1","3132","747.9",""
"3310502024","20140901","1770","3912.9","1322.1",""
"3310502252","20140901","1772.1","2900.1","1842.9",""
"3310502907","20140901","1773.9","2082","1989.9",""
"3310502594","20140901","1776.9","2195.1","2258.1",""
"3310502282","20140901","1779","4070.1","378",""
"3310502256","20140901","1779","3297.9","2232.9",""
"3310502383","20140901","1779","2889","3081",""
"3310502506","20140901","1782.9","4934.1","2424.9",""
"3310502871","20140901","1784.1","1404","3099.9",""
"3310502793","20140901","1787.1","1239","4953.9",""
"3310503255","20140901","1788.9","0","1167",""
"3310502556","20140901","1790.1","4727.1","2390.1",""
"3310502200","20140901","1791","1328.1","2633.1",""
"3310501857","20140901","1794","2382.9","2913",""
"3310502469","20140901","1794","1578","2228.1",""
"3310502616","20140901","1794.9","5028.9","2643.9",""
"3310502126","20140901","1797.9","3002.1","1413",""
"3310501962","20140901","1806.9","4707","1626.9",""
"3310501728","20140901","1809","3243","405",""
"3310502723","20140901","1815.9","1023.9","4610.1",""
"3310502181","20140901","1817.1","1152.9","2247",""
"3310500558","19740701","1883.87","0","190.96",""
"3310501992","20140901","1824","2894.1","980.1",""
"3310502660","20140901","1826.1","3543","1751.1",""
"3310502392","20140901","1827","1763.1","3207",""
"3310502458","20140901","1829.1","1824.9","2159.1",""
"3310502041","20140901","1832.1","2681.1","3075",""
"3310503104","20140901","1832.1","1949.1","2867.1",""
"3310502521","20140901","1835.1","1191.9","1664.1",""
"3310502737","20140901","1836","1392.9","2151",""
"3310502812","20140901","1836","7227","1722.9",""
"3310501649","20140901","1838.1","4497","48770.1",""
"3310502731","20140901","1838.1","1749.9","5510.1",""
"3310502566","20140901","1842.9","1821.9","3150",""
"3310501951","20140901","1851","2181.9","663",""
"3310501894","20140901","1851.9","4260","522",""
"3310502752","20140901","1851.9","1637.1","2486.1",""
"3310501630","20140901","1857.9","1928.1","615.9",""
"3310500495","19621101","1859.1","0","0",""
"3310502565","20140901","1860","1587.9","2517.9",""
"3310502199","20140901","1863","4146.9","1821.9",""
"3310501633","20140901","1863.9","4953.9","645",""
"3310502490","20140901","1865.1","2267.1","1551",""
"3310503091","20140901","1865.1","804","483",""
"3310501836","20140901","1871.1","2217.9","788.1",""
"3310502280","20140901","1875","1764.9","6378",""
"3310502519","20140901","1875.9","1947","1809",""
"3310502774","20140901","1875.9","1785.9","2412.9",""
"3310501452","20140901","1881.9","38321.1","0",""
"3310501961","20140901","1884","3102.9","1338",""
"3310502796","20140901","1887.9","1410.9","2673",""
"3310502957","20140901","1890.9","2405.1","3665.1",""
"3310501773","20140901","1899","1080.9","3444",""
"3310502336","20140901","1901.1","1752.9","1764.9",""
"3310502196","20140901","1902","537","2285.1",""
"3310503179","20140901","1902","1058.1","2232.9",""
"3310502765","20140901","1902.9","1314.9","2016.9",""
"3310502184","20140901","1905","6471.9","2192.1",""
"3310502204","20140901","1905.9","3327","2622",""
"3310500305","20140901","1910.1","293.1","3429.9",""
"3310502065","20140901","1910.1","4890.9","1122",""
"3310502883","20140901","1911","3164.1","2348.1",""
"3310501873","20140901","1911.9","5108.1","983.1",""
"3310502110","20140901","1917.9","1500","3567.9",""
"3310501985","20140901","1917.9","1575.9","2061",""
"3310501835","20140901","1919.1","2726.1","3600",""
"3310502942","20140901","1923.9","5319","2868",""
"3310502713","20140901","1929","3138","780",""
"3310502396","20140901","1935.9","2136","3227.1",""
"3310501710","20140901","1943.1","2775","717.9",""
"3310502850","20140901","1947.9","1677.9","3942.9",""
"3310502333","20140901","1950","2067","2490",""
"3310502904","20140901","1953","2661.9","3327.9",""
"3310502881","20140901","1956","1247.1","1464",""
"3310501623","20140901","1959","3050.1","2013",""
"3310502171","20140901","1961.1","1494","2580",""
"3310502549","20140801","2027.09","2011.9","1935.95",""
"3310502595","20140901","1962.9","1020.9","7242.9",""
"3310502387","20140901","1964.1","1140","3003",""
"3310502939","20140901","1968","4472.1","7959",""
"3310501885","20140901","1968.9","2964","1502.1",""
"3310502040","20140901","1971","8748","2622",""
"3310502210","20140901","1973.1","5793.9","2073",""
"3310503186","20140801","2044.14","2798.06","4181.9",""
"3310502097","20140901","1980","1547.1","3216",""
"3310501680","20140901","1980.9","2592.9","252.9",""
"3310501860","20140901","1986","3527.1","1995",""
"3310502925","20140801","2053.13","252.96","72.85",""
"3310502018","20140901","1989.9","4412.1","1245",""
"3310502036","20140901","1995.9","1287.9","1911.9",""
